"dpt_cdc","prov_cdc","n","pob","y1","ylog","x1","sd","y_low","y_upp","id","y__cascade","y_se__cascade","y_ranef__cascade"
"ANCASH","HUARAZ",0,181637,0,-16.7717433995265,0,1,-18.7317433995265,-14.8117433995265,"610",-16.7717433995265,1,"610"
"ANCASH","HUARAZ",0,181637,0,-16.7717433995265,1,1,-18.7317433995265,-14.8117433995265,"611",-16.7717433995265,1,"611"
"ANCASH","HUARAZ",0,181637,0,-16.7717433995265,2,1,-18.7317433995265,-14.8117433995265,"612",-16.7717433995265,1,"612"
"ANCASH","HUARAZ",1,181637,5.50548621701526e-06,-12.1003620629183,8,0.995306566997486,-14.0511629342333,-10.1495611916032,"613",-12.1003620629183,0.995306566997486,"613"
"ANCASH","HUARAZ",1,181637,5.50548621701526e-06,-12.1003620629183,9,0.995306566997486,-14.0511629342333,-10.1495611916032,"614",-12.1003620629183,0.995306566997486,"614"
"ANCASH","HUARAZ",1,181637,5.50548621701526e-06,-12.1003620629183,10,0.995306566997486,-14.0511629342333,-10.1495611916032,"615",-12.1003620629183,0.995306566997486,"615"
"ANCASH","HUARAZ",5,181637,2.75274310850763e-05,-10.4984397880319,11,0.446785515624537,-11.374139398656,-9.62274017740783,"616",-10.4984397880319,0.446785515624537,"616"
"ANCASH","HUARAZ",6,181637,3.30329173020915e-05,-10.3164326119353,12,0.407920502157385,-11.1159567961638,-9.51690842770684,"617",-10.3164326119353,0.407920502157385,"617"
"ANCASH","HUARAZ",7,181637,3.85384035191068e-05,-10.1625065502758,13,0.377702377393102,-10.9028032099663,-9.42220989058531,"618",-10.1625065502758,0.377702377393102,"618"
"ANCASH","HUARAZ",2,181637,1.10109724340305e-05,-11.4119055323792,14,0.705438629749915,-12.7945652466891,-10.0292458180694,"619",-11.4119055323792,0.705438629749915,"619"
"ANCASH","HUARAZ",10,181637,5.50548621701526e-05,-9.80623604622514,15,0.31606978046095,-10.4257328159286,-9.18673927652168,"620",-9.80623604622514,0.31606978046095,"620"
"ANCASH","HUARAZ",7,181637,3.85384035191068e-05,-10.1625065502758,16,0.377702377393102,-10.9028032099663,-9.42220989058531,"621",-10.1625065502758,0.377702377393102,"621"
"ANCASH","HUARAZ",7,181637,3.85384035191068e-05,-10.1625065502758,17,0.377702377393102,-10.9028032099663,-9.42220989058531,"622",-10.1625065502758,0.377702377393102,"622"
"ANCASH","HUARAZ",26,181637,0.000143142641642397,-8.85130562160753,18,0.196066473626299,-9.23559590991508,-8.46701533329999,"623",-8.85130562160753,0.196066473626299,"623"
"ANCASH","HUARAZ",23,181637,0.000126626182991351,-8.97386056526505,19,0.208458396479263,-9.38243902236441,-8.5652821081657,"624",-8.97386056526505,0.208458396479263,"624"
"ANCASH","HUARAZ",25,181637,0.000137637155425381,-8.8905118051355,20,0.199948452890315,-9.28241077280052,-8.49861283747048,"625",-8.8905118051355,0.199948452890315,"625"
"ANCASH","HUARAZ",28,181637,0.000154153614076427,-8.7772235957384,21,0.188935792221891,-9.14753774849331,-8.40690944298349,"626",-8.7772235957384,0.188935792221891,"626"
"ANCASH","HUARAZ",50,181637,0.000275274310850763,-8.19755352617324,22,0.141388528972363,-8.47467504295907,-7.92043200938741,"627",-8.19755352617324,0.141388528972363,"627"
"ANCASH","HUARAZ",39,181637,0.000214713962463595,-8.44596160192087,23,0.160091567910971,-8.75974107502638,-8.13218212881537,"628",-8.44596160192087,0.160091567910971,"628"
"ANCASH","HUARAZ",32,181637,0.000176175558944488,-8.64373436726221,24,0.176735030234198,-8.99013502652124,-8.29733370800319,"629",-8.64373436726221,0.176735030234198,"629"
"ANCASH","HUARAZ",35,181637,0.000192692017595534,-8.55414750791491,25,0.168991753384315,-8.88537134454817,-8.22292367128165,"630",-8.55414750791491,0.168991753384315,"630"
"ANCASH","HUARAZ",29,181637,0.000159659100293442,-8.74214390723876,26,0.185650270232082,-9.10601843689364,-8.37826937758387,"631",-8.74214390723876,0.185650270232082,"631"
"ANCASH","HUARAZ",21,181637,0.00011561521055732,-9.06479323915205,27,0.21815620156608,-9.49237939422157,-8.63720708408253,"632",-9.06479323915205,0.21815620156608,"632"
"ANCASH","HUARAZ",28,181637,0.000154153614076427,-8.7772235957384,28,0.188935792221891,-9.14753774849331,-8.40690944298349,"633",-8.7772235957384,0.188935792221891,"633"
"ANCASH","HUARAZ",18,181637,9.90987519062746e-05,-9.21886897330899,29,0.235628745324121,-9.68070131414427,-8.75703663247371,"634",-9.21886897330899,0.235628745324121,"634"
"ANCASH","HUARAZ",11,181637,6.05603483871678e-05,-9.71101167773264,30,0.30137281196588,-10.3017023891858,-9.12032096627952,"635",-9.71101167773264,0.30137281196588,"635"
"ANCASH","HUARAZ",9,181637,4.95493759531373e-05,-9.91149169138968,31,0.333150249833709,-10.5644661810638,-9.25851720171561,"636",-9.91149169138968,0.333150249833709,"636"
"ANCASH","HUARAZ",8,181637,4.4043889736122e-05,-10.0291436543933,32,0.353337016802255,-10.7216842073257,-9.33660310146083,"637",-10.0291436543933,0.353337016802255,"637"
"ANCASH","HUARAZ",7,181637,3.85384035191068e-05,-10.1625065502758,33,0.377702377393102,-10.9028032099663,-9.42220989058531,"638",-10.1625065502758,0.377702377393102,"638"
"ANCASH","HUARAZ",5,181637,2.75274310850763e-05,-10.4984397880319,34,0.446785515624537,-11.374139398656,-9.62274017740783,"639",-10.4984397880319,0.446785515624537,"639"
"ANCASH","HUARAZ",4,181637,2.2021944868061e-05,-10.7211119535385,35,0.49940504714139,-11.6999458459356,-9.74227806114138,"640",-10.7211119535385,0.49940504714139,"640"
"ANCASH","HUARAZ",3,181637,1.65164586510458e-05,-11.0080088764296,36,0.576438524590302,-12.1378283846266,-9.87818936823258,"641",-11.0080088764296,0.576438524590302,"641"
"ANCASH","HUARAZ",5,181637,2.75274310850763e-05,-10.4984397880319,37,0.446785515624537,-11.374139398656,-9.62274017740783,"642",-10.4984397880319,0.446785515624537,"642"
"ANCASH","HUARAZ",2,181637,1.10109724340305e-05,-11.4119055323792,38,0.705438629749915,-12.7945652466891,-10.0292458180694,"643",-11.4119055323792,0.705438629749915,"643"
"ANCASH","HUARAZ",3,181637,1.65164586510458e-05,-11.0080088764296,39,0.576438524590302,-12.1378283846266,-9.87818936823258,"644",-11.0080088764296,0.576438524590302,"644"
"ANCASH","HUARAZ",1,181637,5.50548621701526e-06,-12.1003620629183,40,0.995306566997486,-14.0511629342333,-10.1495611916032,"645",-12.1003620629183,0.995306566997486,"645"
"ANCASH","HUARAZ",1,181637,5.50548621701526e-06,-12.1003620629183,41,0.995306566997486,-14.0511629342333,-10.1495611916032,"646",-12.1003620629183,0.995306566997486,"646"
"ANCASH","HUARAZ",5,181637,2.75274310850763e-05,-10.4984397880319,42,0.446785515624537,-11.374139398656,-9.62274017740783,"647",-10.4984397880319,0.446785515624537,"647"
"ANCASH","HUARAZ",4,181637,2.2021944868061e-05,-10.7211119535385,44,0.49940504714139,-11.6999458459356,-9.74227806114138,"648",-10.7211119535385,0.49940504714139,"648"
"ANCASH","HUARAZ",1,181637,5.50548621701526e-06,-12.1003620629183,45,0.995306566997486,-14.0511629342333,-10.1495611916032,"649",-12.1003620629183,0.995306566997486,"649"
"ANCASH","HUARAZ",3,181637,1.65164586510458e-05,-11.0080088764296,46,0.576438524590302,-12.1378283846266,-9.87818936823258,"650",-11.0080088764296,0.576438524590302,"650"
"ANCASH","HUARAZ",8,181637,4.4043889736122e-05,-10.0291436543933,47,0.353337016802255,-10.7216842073257,-9.33660310146083,"651",-10.0291436543933,0.353337016802255,"651"
